Subject,Condition,Accuracy,RT
111,hungover,1,445
111,hungover,1,481
111,hungover,1,459
111,hungover,1,420
111,hungover,1,611
111,hungover,1,484
111,hungover,0,383
111,hungover,1,692
111,hungover,1,437
111,hungover,1,605
111,hungover,1,568
111,hungover,1,669
111,hungover,1,467
111,hungover,1,529
111,hungover,1,540
111,hungover,1,543
111,hungover,1,548
111,hungover,1,458
111,hungover,1,1140
111,hungover,1,479
111,hungover,1,500
111,hungover,1,635
111,hungover,1,560
111,hungover,1,555
111,hungover,0,337
111,hungover,1,491
111,hungover,1,482
111,hungover,0,317
111,hungover,0,195
111,hungover,1,825
111,hungover,1,528
111,hungover,1,472
111,hungover,1,510
111,hungover,0,812
111,hungover,1,725
111,hungover,1,571
111,hungover,1,659
111,hungover,1,481
111,hungover,1,489
111,hungover,1,583
111,hungover,1,552
111,hungover,1,578
111,hungover,1,563
111,hungover,1,426
111,hungover,1,538
113,hungover,1,787
113,hungover,1,536
113,hungover,1,494
113,hungover,1,490
113,hungover,1,353
113,hungover,1,404
113,hungover,1,378
113,hungover,1,475
113,hungover,1,408
113,hungover,1,434
113,hungover,1,366
113,hungover,1,430
113,hungover,1,483
113,hungover,1,509
113,hungover,1,434
113,hungover,1,492
113,hungover,1,555
113,hungover,1,544
113,hungover,1,379
113,hungover,0,464
113,hungover,1,605
113,hungover,1,386
113,hungover,1,521
113,hungover,1,480
113,hungover,1,422
113,hungover,1,639
113,hungover,1,313
113,hungover,1,574
113,hungover,1,486
113,hungover,1,773
113,hungover,1,563
113,hungover,1,724
113,hungover,1,631
113,hungover,1,421
113,hungover,1,328
113,hungover,0,479
113,hungover,1,580
113,hungover,1,554
113,hungover,1,544
113,hungover,1,514
113,hungover,1,463
113,hungover,1,769
113,hungover,0,631
113,hungover,1,919
113,hungover,1,557
113,hungover,1,676
113,hungover,1,566
113,hungover,1,545
113,hungover,1,529
113,hungover,1,508
113,hungover,1,397
113,hungover,1,410
113,hungover,1,416
113,hungover,1,476
113,hungover,1,543
113,hungover,1,505
113,hungover,1,364
113,hungover,1,405
113,hungover,1,415
113,hungover,0,494
113,hungover,1,508
113,hungover,1,559
113,hungover,0,659
113,hungover,1,640
113,hungover,1,423
113,hungover,1,445
113,hungover,1,534
113,hungover,1,401
113,hungover,1,440
113,hungover,1,358
113,hungover,1,422
113,hungover,1,588
113,hungover,1,404
113,hungover,1,407
113,hungover,1,338
113,hungover,1,493
113,hungover,1,349
113,hungover,1,423
113,hungover,1,440
113,hungover,0,346
113,hungover,1,666
113,hungover,1,501
113,hungover,1,522
113,hungover,1,401
113,hungover,1,433
113,hungover,1,471
113,hungover,1,576
113,hungover,1,495
113,hungover,1,486
113,hungover,1,390
113,hungover,1,445
113,hungover,1,584
113,hungover,1,436
113,hungover,1,585
113,hungover,0,434
113,hungover,1,509
113,hungover,1,732
113,hungover,1,421
113,hungover,1,757
113,hungover,1,474
113,hungover,1,579
113,hungover,1,581
113,hungover,1,560
113,hungover,1,385
113,hungover,1,450
113,hungover,1,464
113,hungover,1,453
113,hungover,1,494
113,hungover,1,471
113,hungover,1,444
113,hungover,0,678
113,hungover,1,752
113,hungover,0,619
113,hungover,1,724
113,hungover,1,533
113,hungover,1,497
113,hungover,1,550
113,hungover,1,624
113,hungover,1,454
113,hungover,1,574
113,hungover,1,446
113,hungover,1,523
113,hungover,1,563
113,hungover,1,513
113,hungover,1,608
113,hungover,1,542
113,hungover,1,556
113,hungover,1,357
113,hungover,1,499
113,hungover,1,527
113,hungover,0,394
113,hungover,1,828
113,hungover,1,637
113,hungover,1,698
113,hungover,1,456
113,hungover,1,445
113,hungover,1,565
113,hungover,1,674
113,hungover,1,509
113,hungover,1,660
113,hungover,1,750
113,hungover,1,570
113,hungover,1,364
113,hungover,1,473
113,hungover,1,448
113,hungover,1,483
113,hungover,1,457
113,hungover,1,477
113,hungover,1,495
113,hungover,1,503
113,hungover,1,641
113,hungover,1,511
113,hungover,1,588
113,hungover,1,454
113,hungover,1,433
113,hungover,1,553
113,hungover,1,435
113,hungover,1,328
113,hungover,0,403
113,hungover,1,783
113,hungover,1,554
113,hungover,0,559
113,hungover,0,451
113,hungover,0,1067
113,hungover,1,669
113,hungover,1,545
113,hungover,1,737
113,hungover,1,721
113,hungover,1,457
113,hungover,1,536
113,hungover,1,594
113,hungover,1,450
113,hungover,1,512
113,hungover,1,444
113,hungover,1,525
113,hungover,1,495
113,hungover,1,485
113,hungover,1,633
113,hungover,1,448
113,hungover,1,473
113,hungover,1,895
113,hungover,1,476
113,hungover,1,463
113,hungover,1,622
113,hungover,1,467
113,hungover,1,522
113,hungover,1,535
113,hungover,1,541
113,hungover,1,409
113,hungover,1,434
113,hungover,1,383
113,hungover,1,445
113,hungover,1,359
113,hungover,1,473
113,hungover,1,411
113,hungover,1,347
113,hungover,1,478
113,hungover,0,332
113,hungover,1,559
113,hungover,1,495
113,hungover,1,724
113,hungover,1,520
113,hungover,1,452
113,hungover,1,599
114,hungover,1,539
114,hungover,1,364
114,hungover,1,389
114,hungover,0,379
114,hungover,1,516
114,hungover,1,521
114,hungover,1,443
114,hungover,1,410
114,hungover,1,497
114,hungover,1,350
114,hungover,1,309
114,hungover,1,373
114,hungover,1,369
114,hungover,1,352
114,hungover,1,502
114,hungover,1,344
114,hungover,0,402
114,hungover,1,510
114,hungover,1,448
114,hungover,1,425
114,hungover,1,326
114,hungover,1,394
114,hungover,0,461
114,hungover,1,422
114,hungover,1,589
114,hungover,1,498
114,hungover,1,424
114,hungover,0,398
114,hungover,1,398
114,hungover,1,383
114,hungover,1,283
114,hungover,1,385
114,hungover,1,520
114,hungover,0,368
114,hungover,1,406
114,hungover,1,475
114,hungover,1,441
114,hungover,1,420
114,hungover,1,440
114,hungover,0,347
114,hungover,1,528
114,hungover,0,405
114,hungover,1,530
114,hungover,1,504
114,hungover,1,330
114,hungover,1,430
114,hungover,1,460
114,hungover,1,375
114,hungover,1,358
114,hungover,1,868
114,hungover,1,668
114,hungover,1,323
114,hungover,1,353
114,hungover,1,313
114,hungover,0,319
114,hungover,1,307
114,hungover,1,343
114,hungover,1,380
114,hungover,1,309
114,hungover,1,302
114,hungover,1,334
114,hungover,1,562
114,hungover,1,480
114,hungover,1,384
114,hungover,1,580
114,hungover,1,334
114,hungover,1,372
114,hungover,1,393
114,hungover,1,370
114,hungover,1,378
114,hungover,1,445
114,hungover,1,365
114,hungover,1,374
114,hungover,1,389
114,hungover,1,406
114,hungover,1,388
114,hungover,0,372
114,hungover,1,464
114,hungover,1,485
114,hungover,1,408
114,hungover,1,362
114,hungover,1,395
114,hungover,1,455
114,hungover,0,345
114,hungover,1,369
114,hungover,0,405
114,hungover,1,454
114,hungover,1,454
114,hungover,1,763
114,hungover,0,416
114,hungover,1,452
114,hungover,1,414
114,hungover,1,498
114,hungover,1,467
114,hungover,1,436
114,hungover,1,946
114,hungover,1,490
114,hungover,1,477
114,hungover,1,489
114,hungover,1,506
114,hungover,1,497
114,hungover,1,657
114,hungover,1,378
114,hungover,1,301
114,hungover,1,429
114,hungover,1,372
114,hungover,1,447
114,hungover,1,382
114,hungover,1,367
114,hungover,1,375
114,hungover,1,509
114,hungover,1,320
114,hungover,1,427
114,hungover,1,476
114,hungover,1,358
114,hungover,1,374
114,hungover,1,347
114,hungover,0,411
114,hungover,0,326
114,hungover,1,423
114,hungover,1,456
114,hungover,1,450
114,hungover,1,441
114,hungover,1,362
114,hungover,1,518
114,hungover,1,576
114,hungover,1,411
114,hungover,0,284
114,hungover,1,507
114,hungover,1,445
114,hungover,1,357
114,hungover,1,395
114,hungover,1,423
114,hungover,1,495
114,hungover,1,416
114,hungover,1,385
114,hungover,1,338
114,hungover,1,591
114,hungover,1,341
114,hungover,1,497
114,hungover,1,423
114,hungover,1,460
114,hungover,1,411
114,hungover,1,357
114,hungover,1,287
114,hungover,1,325
114,hungover,1,648
114,hungover,1,669
114,hungover,1,621
114,hungover,1,375
114,hungover,1,818
114,hungover,1,628
114,hungover,1,418
114,hungover,1,463
114,hungover,1,444
114,hungover,1,618
114,hungover,1,445
114,hungover,1,466
114,hungover,1,474
114,hungover,1,598
114,hungover,1,430
114,hungover,1,376
114,hungover,1,340
114,hungover,1,370
114,hungover,1,288
114,hungover,1,432
114,hungover,1,378
114,hungover,1,455
114,hungover,1,713
114,hungover,1,382
114,hungover,1,399
114,hungover,1,347
114,hungover,1,410
114,hungover,1,384
114,hungover,1,325
114,hungover,1,500
114,hungover,1,329
114,hungover,1,358
114,hungover,1,526
114,hungover,1,584
114,hungover,1,433
114,hungover,1,643
114,hungover,1,410
114,hungover,1,545
114,hungover,1,412
114,hungover,1,484
114,hungover,1,433
114,hungover,1,461
114,hungover,1,437
114,hungover,1,443
114,hungover,1,397
114,hungover,1,436
114,hungover,1,356
114,hungover,0,313
114,hungover,1,629
114,hungover,1,441
114,hungover,1,426
114,hungover,1,471
114,hungover,1,576
114,hungover,1,473
114,hungover,0,532
114,hungover,1,598
114,hungover,1,520
114,hungover,1,560
116,hungover,1,661
116,hungover,0,459
116,hungover,1,874
116,hungover,1,678
116,hungover,1,512
116,hungover,1,615
116,hungover,1,451
116,hungover,1,411
116,hungover,1,437
116,hungover,1,573
116,hungover,1,1069
116,hungover,1,500
116,hungover,1,523
116,hungover,1,980
116,hungover,1,483
116,hungover,1,524
116,hungover,1,895
116,hungover,1,439
116,hungover,1,484
116,hungover,1,578
116,hungover,1,680
116,hungover,1,436
116,hungover,1,429
116,hungover,1,402
116,hungover,1,365
116,hungover,1,381
116,hungover,1,350
116,hungover,1,385
116,hungover,1,371
116,hungover,1,391
116,hungover,1,676
116,hungover,1,343
116,hungover,1,538
116,hungover,1,461
116,hungover,1,418
116,hungover,1,522
116,hungover,1,401
116,hungover,0,324
116,hungover,1,694
116,hungover,1,663
116,hungover,1,496
116,hungover,1,524
116,hungover,1,665
116,hungover,1,524
116,hungover,1,548
116,hungover,1,587
116,hungover,1,641
116,hungover,1,674
116,hungover,1,507
116,hungover,1,453
116,hungover,1,530
116,hungover,1,509
116,hungover,1,384
116,hungover,1,688
116,hungover,1,776
116,hungover,1,458
116,hungover,1,554
116,hungover,0,492
116,hungover,0,784
116,hungover,1,757
116,hungover,1,510
116,hungover,1,618
116,hungover,1,651
116,hungover,1,572
116,hungover,1,537
116,hungover,1,447
116,hungover,1,712
116,hungover,1,518
116,hungover,1,410
116,hungover,1,416
116,hungover,1,480
116,hungover,1,547
116,hungover,1,619
116,hungover,1,688
116,hungover,1,442
116,hungover,1,492
116,hungover,1,387
116,hungover,1,516
116,hungover,1,474
116,hungover,1,611
116,hungover,1,429
116,hungover,1,400
116,hungover,1,436
116,hungover,0,345
116,hungover,1,512
116,hungover,1,463
116,hungover,1,518
116,hungover,1,637
116,hungover,1,480
116,hungover,1,457
116,hungover,1,534
116,hungover,1,616
116,hungover,1,433
116,hungover,1,430
116,hungover,1,403
116,hungover,1,579
116,hungover,1,436
116,hungover,1,522
116,hungover,1,445
116,hungover,1,416
116,hungover,0,493
116,hungover,1,589
116,hungover,1,414
116,hungover,1,425
116,hungover,0,517
116,hungover,1,751
116,hungover,1,476
116,hungover,1,443
116,hungover,1,617
116,hungover,1,513
116,hungover,1,457
116,hungover,1,478
116,hungover,1,445
116,hungover,1,591
116,hungover,1,549
116,hungover,1,458
116,hungover,1,401
116,hungover,1,482
116,hungover,1,368
116,hungover,1,504
116,hungover,1,446
116,hungover,1,426
116,hungover,1,472
116,hungover,1,472
116,hungover,1,530
116,hungover,0,536
116,hungover,1,494
116,hungover,1,560
116,hungover,1,451
116,hungover,1,455
116,hungover,1,428
116,hungover,1,489
116,hungover,1,490
116,hungover,1,523
116,hungover,1,459
116,hungover,1,399
116,hungover,1,435
116,hungover,1,465
116,hungover,1,497
116,hungover,1,510
116,hungover,1,427
116,hungover,1,653
116,hungover,1,452
116,hungover,1,630
116,hungover,1,507
116,hungover,1,516
116,hungover,1,531
116,hungover,1,813
116,hungover,1,699
116,hungover,1,506
116,hungover,1,559
116,hungover,1,507
116,hungover,1,762
116,hungover,1,553
116,hungover,1,491
116,hungover,1,521
116,hungover,1,610
116,hungover,1,674
116,hungover,1,931
116,hungover,1,873
116,hungover,1,748
116,hungover,1,827
116,hungover,1,661
116,hungover,1,782
116,hungover,1,587
116,hungover,1,691
116,hungover,1,664
116,hungover,1,408
116,hungover,1,575
116,hungover,1,626
116,hungover,0,496
116,hungover,0,5524
116,hungover,1,607
116,hungover,1,532
116,hungover,1,549
116,hungover,1,458
116,hungover,1,459
116,hungover,1,436
116,hungover,1,520
116,hungover,1,2377
116,hungover,1,631
116,hungover,1,552
116,hungover,1,512
116,hungover,1,538
116,hungover,1,521
116,hungover,1,508
116,hungover,1,451
116,hungover,1,594
116,hungover,1,532
116,hungover,1,775
116,hungover,1,589
116,hungover,1,651
116,hungover,1,522
116,hungover,0,495
116,hungover,1,662
116,hungover,1,471
116,hungover,1,467
116,hungover,1,656
116,hungover,1,558
116,hungover,1,546
116,hungover,1,641
116,hungover,1,449
116,hungover,1,527
116,hungover,1,494
117,hungover,1,1113
117,hungover,0,663
117,hungover,0,845
117,hungover,0,651
117,hungover,0,516
117,hungover,0,413
117,hungover,1,560
117,hungover,1,733
117,hungover,0,685
117,hungover,1,634
117,hungover,1,1099
117,hungover,0,879
117,hungover,1,602
117,hungover,0,2283
117,hungover,1,955
117,hungover,1,629
117,hungover,0,800
117,hungover,1,539
117,hungover,0,642
117,hungover,0,1582
117,hungover,1,634
117,hungover,1,725
117,hungover,0,596
117,hungover,1,486
117,hungover,0,555
117,hungover,1,556
117,hungover,1,1015
117,hungover,0,584
117,hungover,0,818
117,hungover,0,529
117,hungover,1,520
117,hungover,1,720
117,hungover,0,1242
117,hungover,0,733
117,hungover,1,621
117,hungover,1,781
117,hungover,1,690
117,hungover,0,1515
117,hungover,0,1176
117,hungover,1,615
117,hungover,0,669
117,hungover,0,1168
117,hungover,0,920
117,hungover,0,694
117,hungover,0,648
117,hungover,0,572
117,hungover,0,658
117,hungover,1,657
117,hungover,1,1237
117,hungover,0,634
117,hungover,0,537
117,hungover,1,952
117,hungover,0,573
117,hungover,0,897
117,hungover,1,811
117,hungover,0,578
117,hungover,1,558
117,hungover,0,759
117,hungover,1,652
117,hungover,1,655
117,hungover,0,600
117,hungover,1,586
117,hungover,0,1276
117,hungover,1,540
117,hungover,1,645
117,hungover,0,687
117,hungover,0,456
117,hungover,0,810
117,hungover,1,631
117,hungover,0,1001
117,hungover,0,976
117,hungover,0,515
117,hungover,0,1149
117,hungover,0,848
117,hungover,0,484
117,hungover,0,1302
117,hungover,0,967
117,hungover,1,578
117,hungover,1,592
117,hungover,0,634
117,hungover,0,812
117,hungover,1,616
117,hungover,0,646
117,hungover,1,631
117,hungover,0,681
117,hungover,1,496
117,hungover,1,1508
117,hungover,1,1239
117,hungover,1,988
117,hungover,1,516
117,hungover,1,845
117,hungover,0,1003
117,hungover,0,984
117,hungover,1,562
117,hungover,0,719
117,hungover,0,995
117,hungover,0,642
117,hungover,1,661
117,hungover,0,761
117,hungover,0,716
117,hungover,0,651
117,hungover,0,384
117,hungover,0,990
117,hungover,1,767
117,hungover,0,461
117,hungover,0,614
117,hungover,0,472
117,hungover,0,798
117,hungover,0,546
117,hungover,1,497
117,hungover,0,470
117,hungover,0,550
117,hungover,1,849
117,hungover,1,1166
117,hungover,1,689
117,hungover,0,781
117,hungover,0,1123
117,hungover,1,727
117,hungover,1,637
117,hungover,0,763
117,hungover,0,566
117,hungover,0,526
117,hungover,0,758
117,hungover,0,530
117,hungover,0,536
117,hungover,1,519
117,hungover,0,672
117,hungover,0,773
117,hungover,1,782
117,hungover,0,608
117,hungover,1,717
117,hungover,0,647
117,hungover,1,556
117,hungover,1,768
117,hungover,0,746
117,hungover,0,711
117,hungover,0,764
117,hungover,1,517
117,hungover,0,915
117,hungover,1,1271
117,hungover,1,831
117,hungover,0,643
117,hungover,1,811
117,hungover,1,730
117,hungover,0,819
117,hungover,0,491
117,hungover,0,1035
117,hungover,1,593
117,hungover,0,834
117,hungover,1,646
117,hungover,0,1923
117,hungover,0,580
117,hungover,0,523
117,hungover,1,1074
117,hungover,1,523
117,hungover,0,741
117,hungover,1,1114
117,hungover,1,521
117,hungover,0,775
117,hungover,1,711
117,hungover,0,612
117,hungover,0,639
117,hungover,0,431
117,hungover,0,649
117,hungover,1,929
117,hungover,1,711
117,hungover,0,629
117,hungover,0,1016
117,hungover,0,848
117,hungover,0,1018
117,hungover,0,881
117,hungover,0,958
117,hungover,0,611
117,hungover,0,1009
117,hungover,1,727
117,hungover,1,811
117,hungover,0,1274
117,hungover,1,810
117,hungover,0,848
117,hungover,0,1274
117,hungover,1,746
117,hungover,0,923
117,hungover,1,951
117,hungover,1,1378
117,hungover,0,1193
117,hungover,1,1388
117,hungover,0,701
117,hungover,1,731
117,hungover,1,505
117,hungover,0,1053
117,hungover,1,1069
117,hungover,0,1701
117,hungover,0,1206
117,hungover,0,3936
117,hungover,0,1878
117,hungover,0,949
117,hungover,1,521
117,hungover,0,957
117,hungover,0,843
117,hungover,0,778
117,hungover,1,1109
117,hungover,1,709
117,hungover,1,524
117,hungover,0,751
118,hungover,1,840
118,hungover,1,669
118,hungover,1,1309
118,hungover,1,623
118,hungover,1,838
118,hungover,1,622
118,hungover,1,839
118,hungover,1,1284
118,hungover,1,1488
118,hungover,1,629
118,hungover,1,724
118,hungover,1,1292
118,hungover,1,743
118,hungover,1,726
118,hungover,1,1118
118,hungover,1,695
118,hungover,1,1039
118,hungover,1,2271
118,hungover,1,984
118,hungover,1,1684
118,hungover,1,597
118,hungover,1,662
118,hungover,1,1754
118,hungover,1,826
118,hungover,1,682
118,hungover,1,725
118,hungover,1,658
118,hungover,1,670
118,hungover,1,1136
118,hungover,0,1537
118,hungover,1,914
118,hungover,1,966
118,hungover,1,940
118,hungover,1,703
118,hungover,1,977
118,hungover,1,633
118,hungover,1,691
118,hungover,1,804
118,hungover,1,700
118,hungover,1,785
118,hungover,0,920
118,hungover,1,979
118,hungover,1,709
118,hungover,1,920
118,hungover,1,626
118,hungover,1,627
118,hungover,1,629
118,hungover,0,1056
118,hungover,1,616
118,hungover,1,581
118,hungover,1,702
118,hungover,1,826
118,hungover,1,554
118,hungover,1,587
118,hungover,1,432
118,hungover,1,477
118,hungover,1,535
118,hungover,1,558
118,hungover,1,769
118,hungover,1,921
118,hungover,1,565
118,hungover,1,545
118,hungover,1,471
118,hungover,1,483
118,hungover,1,756
118,hungover,1,1609
118,hungover,1,533
118,hungover,1,584
118,hungover,1,589
118,hungover,1,721
118,hungover,1,956
118,hungover,1,767
118,hungover,1,1017
118,hungover,1,720
118,hungover,1,713
118,hungover,1,577
118,hungover,1,586
118,hungover,1,505
118,hungover,1,717
118,hungover,1,645
118,hungover,1,544
118,hungover,1,576
118,hungover,1,813
118,hungover,1,1017
118,hungover,1,890
118,hungover,1,562
118,hungover,1,707
118,hungover,1,667
118,hungover,1,875
118,hungover,1,467
118,hungover,1,803
118,hungover,1,602
118,hungover,1,519
118,hungover,1,720
118,hungover,1,840
118,hungover,1,583
118,hungover,1,673
118,hungover,1,742
118,hungover,1,741
118,hungover,1,922
118,hungover,1,1196
118,hungover,1,951
118,hungover,1,501
118,hungover,1,494
118,hungover,1,599
118,hungover,1,417
118,hungover,1,830
118,hungover,1,697
118,hungover,1,578
118,hungover,1,547
118,hungover,1,689
118,hungover,1,678
118,hungover,1,1139
118,hungover,1,803
118,hungover,1,928
118,hungover,1,682
118,hungover,1,755
